,destinyDisplayName,memberType,game_active,bungie_clan,discordName
0,Detona,2,True,[SIVA],[SIVA] Detona
1,Solum,2,True,[SIVA],[SIVA] Solum#11894
2,Megalodon,2,True,[SIVA],[SIVA] Megalodon
3,OtterChaos,2,True,[SIVA],[SIVA] OtterChaos#11180
4,Zebith,2,True,[SIVA],[SIVA] Zebith#11665
5,KidCloudy,2,True,[SIVA],[SIVA] KidCloudy#1559
6,KEENITH,2,True,[SIVA],[SIVA] Keenith
7,Tarvva,2,True,[SIVA],[SIVA] Tarvva#1773
8,AJ117,2,True,[SIVA],[SIVA] AJ117#1871
9,thedemon480,2,True,[SIVA],[SIVA] thedemon480#1503
10,thegreatjuan,2,True,[SIVA],[SIVA] thegreatjuan#11959
11,ShroudAdmin,5,False,[SIVA],
12,StLouisCards,2,True,[SIVA],[SIVA] StLouisCards#1317
13,Walrus3203,2,True,[SIVA],[SIVA] Walrus3203#1713
14,MSP2008,2,True,[SIVA],[SIVA] MSP2008#1769
15,Foxpool,2,True,[SIVA],[SIVA] Foxpool
16,Leru,2,True,[SIVA],[SIVA] Leru
17,Shintaro,2,True,[SIVA],[SIVA] Shintaro#11467
18,sweetricebal,2,True,[SIVA],[SIVA] Sweetricebal#1771
19,SadoMase,2,True,[SIVA],[SIVA] Sadomase#2673
20,Cani,2,True,[SIVA],[SIVA] Cani
21,VsX,2,True,[SIVA],[SIVA] VsX#11652
22,TheShockAble,2,True,[SIVA],[SIVA] TheShockAble#1270
23,outcast777,2,True,[SIVA],[SIVA] outcast777#11641
24,WindWolf42,2,True,[SIVA],[SIVA] WindWolf42#1621
25,Gulakoth,2,True,[SIVA],
26,ShakenSalo,2,True,[SIVA],[SIVA] ShakenSalo
27,Cody,2,True,[SIVA],[SIVA] Cody
28,ORAORAORAORA,2,True,[SIVA],[SIVA] ORAORAORAORA#11642
29,Detharin,2,True,[SIVA],[SIVA] Detharin#1796
30,Vizra,2,True,[SIVA],[SIVA] Vizra#11850
31,R1CAN,2,True,[SIVA],[SIVA] R1CAN
32,Thunderfoot,2,True,[SIVA],[SIVA] Thunderfoot#1280
33,Enums,2,True,[SIVA],[SIVA/DEVL] Murdekaiser - Enums
34,Ehgreiz,2,True,[SIVA],[SIVA] Ehgreiz
35,Padimus,2,True,[SIVA],[SIVA] Padimus
36,Stonewall827,2,True,[SIVA],[SIVA] stonewall827
37,OmniOne,2,True,[SIVA],[SIVA] OmniOne#1422
38,Kapsize33,2,True,[SIVA],[SIVA] Kapsize33#1254
39,Willinsk,2,True,[SIVA],[SIVA] Willinsk#1922
40,Skynet,2,True,[SIVA],
41,bketchup,2,True,[SIVA],[SIVA] bketchup#1841
42,Katholas,2,True,[SIVA],[SIVA] Katholas#1538
43,BiddyBlah,2,True,[SIVA],[SIVA] BiddyBlah#1272
44,Mortarey,2,True,[SIVA],[SIVA] Mortarey#1921
45,Plodus,2,True,[SIVA],[SIVA] Plodus#1480
46,EnjoyKarma,2,True,[SIVA],[SIVA] enjoykarma#1438
47,Cazzy,2,True,[SIVA],[SIVA] Cazzy#1174
48,HoLee,2,True,[SIVA],[SIVA] HoLee#11762
49,Kraze,2,True,[SIVA],[SIVA] Kraze#11799
50,Turtle,2,True,[SIVA],[SIVA] Turtle#14784
51,ExionFatalis,3,True,[SIVA],[SIVA] Exionfatalis#1438
52,BusySenpaii,2,True,[SIVA],[SIVA] BusySenpaii#1205
53,Void,2,True,[SIVA],[SIVA] Void#13486
54,Young,2,True,[SIVA],[SIVA] Young
55,soulflyr,2,True,[SIVA],[SIVA] soulflyr#1827
56,Novaren,2,True,[SIVA],[SIVA] Novaren#1104
57,DarkelementX,2,True,[SIVA],[SIVA] DarkelementX#11562
58,toxicmelon,2,True,[SIVA],[SIVA] toxicmelon
59,LeV,2,True,[SIVA],[SIVA] LeV#11391
60,Piddle,2,True,[SIVA],[SIVA] Piddle#1814
61,Stickysun9,2,True,[SIVA],[SIVA] Stickysun9
62,DarkRaven,2,True,[SIVA],[SIVA] DarkRaven72
63,jasonx3,2,True,[SIVA],[SIVA] jasonx3#11302
64,RyzenG0d,2,True,[SIVA],[SIVA] RyzenG0d
65,mindbust,2,True,[SIVA],[SIVA] Mindbust#1691
66,Gbean54,2,True,[SIVA],[SIVA] Gbean54#1135
67,SH13LD,2,True,[SIVA],[SIVA] SH13LD11505
68,Jorsub,2,True,[SIVA],[SIVA] Jorsub
69,SirRandomGuy,2,True,[SIVA],[SIVA] SirRandomGuy#11119
70,SuprJman,2,True,[SIVA],[SIVA] SuprJman#1575
71,Nond,2,True,[SIVA],[SIVA] Nond#11309
72,ProjectNeo,2,True,[SIVA],[SIVA] ProjectNeo#1560
73,deadlyzebra,2,True,[SIVA],[SIVA] deadlyzebra#1845
74,Docwyrick17,2,False,[SIVA],[SIVA] docwyrick17#1611
75,Hat,2,True,[SIVA],[SIVA] Hat#11185
76,Hopps,2,True,[SIVA],[SIVA] Hopps#11324
77,KennyS,2,True,[SIVA],[SIVA] KennyS#11453
78,thesauce,2,False,[SIVA],
79,Tennis,2,True,[SIVA],
80,Presence,2,True,[SIVA],
81,Orddie,2,True,[SIVA],[SIVA] Orddie#1601
82,Wadjon,2,True,[SIVA],[SIVA] wadjon
83,Steeliest,2,True,[SIVA],[SIVA] Steeliest
84,Marro,2,True,[SIVA],[SIVA] Marro#11951
85,aftern00n,2,True,[SIVA],[SIVA] aftern00n
86,Ziegfeild,2,True,[SIVA],
87,DaltonWho,2,True,[SIVA],[SIVA] DaltonWho
88,TinyPenguins,2,True,[SIVA],[SIVA] TinyPenguins
89,jpgsg256,2,True,[SIVA],[SIVA] jpgsg256
90,superbutter1,2,True,[IX],[IX]  superbutter1#1111
91,Appalachian,2,True,[IX],[IX] Appalachian#11817
92,FreddyFrog24,2,True,[IX],[IX] FreddyFrog24#1951
93,Discharge,2,True,[IX],[IX] Discharge#11745
94,DrSmash,2,True,[IX],[IX] DrSmash#11344
95,Stevetheking,2,True,[IX],[IX] Stevetheking#11126
96,Komostase,2,True,[IX],[IX] Komostase#1613
97,hmzero,2,True,[IX],[IX] hmzero#1889
98,Slyzon23,2,True,[IX],[IX] Slyzon23#11479
99,Aisey,2,True,[IX],[IX] Aisey#11506
100,loaked,2,True,[IX],
101,gotthemammo,2,True,[IX],[IX] gotthemammo#1439
102,axisapex,2,True,[IX],[IX] AxisApex#1902
103,bj4rne,2,True,[IX],[IX] bj4rne#2427
104,James,2,True,[IX],[IX] James#110107
105,Eziki,2,True,[IX],[IX] Eziki#1923
106,JD0,2,True,[IX],[IX] JD0#1915
107,KillKodeZ,2,True,[IX],[IX] KillKodeZ#1834
108,Declinedkilr,2,True,[IX],[IX] Declinedkilr#1998
109,MadGroundhog,2,True,[IX],[IX] MadGroundhog#1378
110,BigMeatGenji,2,True,[IX],[IX] BigMeatGenji#1189
111,Gilgamesh,2,True,[IX],
112,Yendig,2,True,[IX],[IX] Yendig#1822
113,MrMUFFIN,2,True,[IX],[IX] MrMUFFIN#11111
114,Madmike30,2,False,[IX],[IX] Madmike30#11110
115,EldritchCrow,2,True,[IX],[IX] EldritchCrow#1317
116,MisterBird,2,True,[IX],[IX] MisterBird#11537
117,Metaknight,2,True,[IX],[IX] Metaknight#11799
118,Jonboy532,2,True,[IX],[IX] Jonboy532#1959
119,Spaghetto,2,False,[IX],[IX] Spaghetto#11624
120,whaele,2,True,[IX],[IX] whaele#1371
121,SwankyPants,2,True,[IX],[IX] SwankyPants#121197
122,DocKrease,2,True,[IX],[IX] DocKrease
123,GlobalKiller,2,True,[IX],[IX] GlobalKiller#11570
124,Leoo,2,True,[IX],[IX] Leoo#11941
125,Pablopheonix,2,True,[IX],[IX] Pablopheonix#1154
126,Mercer,2,True,[IX],[Ⅸ] Mercer
127,Broc,2,True,[IX],[IX] brockelley#1679
128,Reave,2,True,[IX],[IX] Reave#11484
129,GNprime,2,True,[IX],[IX] GNprime#1269
130,YoungWolf,2,True,[IX],[IX] YoungWolf#1444
131,Bear,2,True,[IX],[IX] bear#15699
132,mJET,2,True,[IX],[IX] _mJET 🐦
133,Eterna1Fr0st,2,True,[IX],[IX] Eterna1Fr0st#1544
134,ZAYLOYAL247,2,True,[IX],
135,pewpew,2,True,[IX],[IX] pewpew
136,HEXMaTriX,2,True,[IX],[IX] HEXMaTriX#11191
137,Weavermicro,3,True,[IX],[Ⅸ] Weavermicro
138,CrimsonWrath,2,True,[IX],[IX] CrimsonWrath#1259
139,SpaceKaiser,2,True,[IX],[IX] SpaceKaiser
140,RedM4RK,2,True,[IX],[IX] RedM4RK#2583
141,Ares,2,True,[IX],
142,Sarkhanojund,2,True,[IX],[IX] Sarkhanojund#1998
143,Reiberino,2,True,[IX],[IX] Reiberino#1868
144,Addonexus,2,True,[IX],[IX] ⚡Addonexus🔥
145,Advanced,2,True,[IX],[IX] Advanced#1482
146,yofukashi,2,True,[IX],[IX] yofukashi#1302
147,DarkCyn,2,True,[IX],[IX] DarkCyn#1671
148,SavageAF,2,True,[IX],[IX] SavageAF#11818
149,Nogo10,2,True,[IX],[IX] Nogo10#1589
150,Hiryu,2,True,[IX],[IX] Hiryu#11739 (SOW&ZH)
151,Atreyer,2,True,[IX],[IX] Atreyer#1252
152,amo,2,True,[IX],[IX] amo#21965
153,Shadow,2,True,[IX],[Ⅸ] Shadow#120618
154,NuszintS,2,True,[IX],[IX] NuszintS#1315
155,Vortex,2,True,[IX],[IX] Vortex#12470
156,Zaukodar,2,True,[IX],[IX] Zaukodar#11598
157,gandumb,2,True,[IX],[IX] gandumb#7518
158,Ixer,2,False,[IX],[IX] Ixer
159,LazyTitan,2,True,[IX],[IX] LazyTitan#15129
160,Shrooooml,2,True,[IX],[IX] Shrooooml#1373
161,AlricRahl,2,True,[IX],[IX] AlricRahl#1149
162,Guyovich,2,True,[IX],[IX] Guyovich#1781
163,Cayox,2,True,[IX],[Ⅸ]🥖Cayox
164,Atlas,2,True,[IX],[IX] Atlas#14271
165,Vakrii,2,True,[IX],[IX] Vakrii#1693
166,Ztigmatta,2,True,[IX],[IX] Ztigmatta#1942
167,Gamblr,2,True,[IX],[IX] Gamblr#21651
168,Hese,2,True,[IX],[IX] Hese#11234
169,FyreLeopard,2,True,[IX],[IX] FyreLeopard#1818
170,Sorrow,2,True,[IX],[IX] Sorrow#11994
171,ThirdDegree,5,True,[IX],
172,JunkTrap,2,True,[IX],[IX] JunkTrap#1336
173,chris0611061,2,True,[IX],[IX] chris0611061#1415
174,NiiNyan,2,True,[IX],[IX] NiiNyan#11777
175,MemexD,2,True,[IX],[IX] MemexD#11671
176,DarkRepulser,2,True,[IX],[IX] DarkRepulser#11486
177,Reflex,2,True,[IX],[IX] Reflex#1185
178,Nighthawk,2,True,[IX],[IX] Nighthawk#13476
179,Kunamatata,2,True,[IX],[IX] Kunamatata#2509
180,Talluleh,2,True,[IX],[IX] Talluleh#1500
181,Meliodas,2,True,[IX],
182,stillhuman,2,True,[IX],[IX] stillhuman#11365
183,Gurvir,2,True,[IX],[IX] Gurvir#11646
184,Solonius,2,True,[IX],[IX] Solonius#1548
185,CODxxCITY,2,True,[IX],[IX] CODxxCITY#1230
186,Uproar,2,True,[IX],[IX] Uproar#11632
187,SardonicSerf,2,True,[IX],[IX] SardonicSerf#1658
188,robmaster59,2,True,[IX],[IX] Robmaster59#1648
189,Recker,2,False,[IX],[IX] Recker#11857
190,DeathReaper,2,True,[BOOP],
191,crazymike,2,True,[BOOP],[BOOP] crazymike
192,LBbrowns,2,True,[BOOP],[BOOP] LBbrowns#1560
193,PetroX77,2,True,[BOOP],
194,CandleWick,2,True,[BOOP],[BOOP] CandleWick
195,W01fe,2,True,[BOOP],[BOOP] W01fe#1181
196,Taniel,2,True,[BOOP],[BOOP] Taniel#11184
197,EthanMoh,2,True,[BOOP],[BOOP] EthanMoh
198,JusAPrankBro,2,True,[BOOP],[BOOP] JusAPrankBro#1341
199,XenoApanaka,2,True,[BOOP],
200,Stark,2,True,[BOOP],[BOOP] Stark
201,Angelias,2,True,[BOOP],[BOOP] Angelias#1729
202,ThiccBoy,2,True,[BOOP],[BOOP] ThiccBoy#1327
203,EyePanda,2,True,[BOOP],[BOOP] EyePanda#1300
204,ToeGuzzler,2,True,[BOOP],[BOOP] ToeGuzzler
205,kaz,2,True,[BOOP],[BOOP] kaz#12358
206,Sindel,2,True,[BOOP],[BOOP] Sindel
207,ShinMalphur,2,True,[BOOP],
208,Elder,2,True,[BOOP],
209,Ahamkara,2,True,[BOOP],
210,DarkTuque,2,True,[BOOP],[BOOP] DarkTuque
211,BowlingPin,2,True,[BOOP],[BOOP] BowlingPin#11618
212,LoungeAct,2,True,[BOOP],[BOOP] LoungeAct
213,SneerSnoop,2,True,[BOOP],
214,JuiceBoi,2,True,[BOOP],[BOOP] Juiceboi
215,SwampDonkey,2,True,[BOOP],[BOOP] SwampDonkey#12214
216,RoSeViLLe,2,True,[BOOP],[BOOP] RoSeViLLe#1595
217,terrangrace,2,False,[BOOP],[BOOP] terrangrace#1763
218,ZestyMemes,2,True,[BOOP],
219,cheese,2,True,[BOOP],
220,Rekrab,2,True,[BOOP],[BOOP] Rekrab#1901
221,Nutzlos,2,True,[BOOP],[BOOP] Nutzlos
222,unchanting,2,True,[BOOP],[BOOP] unchanting
223,DragonburnHD,2,True,[BOOP],[BOOP] DragonburnHD
224,Misk,2,True,[BOOP],
225,Voidscribblr,2,True,[BOOP],
226,noct,2,True,[BOOP],[BOOP] noct#1749
227,AyJay,2,True,[BOOP],[BOOP] AyJay
228,XplodingTACO,2,True,[BOOP],[BOOP] xplodingtaco
229,SilverEagle,2,True,[BOOP],[BOOP] SilverEagleLegal
230,MiaCaulifla,2,True,[BOOP],
231,MikeyPaul,2,True,[BOOP],[BOOP] MikeyPaul#1620
232,Snakegun,2,True,[BOOP],
233,Jentog,2,True,[BOOP],[BOOP] jentog
234,wolff,2,True,[BOOP],[BOOP] wolff
235,Shenmuepro,2,True,[BOOP],[BOOP] Shenmuepro#11835
236,Salodan,3,False,[BOOP],[BOOP] Salodan
237,JadeAssassin,2,True,[BOOP],[BOOP] JadeAssassin
238,Howard,2,True,[BOOP],
239,JimHalpert,2,True,[BOOP],
240,BackPack,2,True,[BOOP],[BOOP] BackPack#1360
241,Warrior0623,2,True,[BOOP],[BOOP] Warrior0623
242,Bagehi,2,True,[BOOP],[BOOP] Bagehi
243,SneakyFox,2,True,[BOOP],[BOOP] SneakyFox#11614
244,Entil,2,True,[BOOP],[BOOP] Entil#11922
245,FierceOni,3,False,[BOOP],
246,DjRAINMAN,2,True,[BOOP],[BOOP] DjRAINMAN#0973
247,SoberPhobic,2,True,[BOOP],
248,frayd,2,False,[BOOP],[BOOP] frayd
249,Cloochinater,2,True,[BOOP],[BOOP] Cloochinater#1658
250,CheapUniform,2,True,[BOOP],[BOOP] cheapuniform
251,BattleTech,2,True,[BOOP],[BOOP] Battletech
252,Shoohyung,2,True,[BOOP],[BOOP] Shoohyung
253,Land3n,2,True,[BOOP],[BOOP] Land3n
254,jocroraunt,2,False,[BOOP],
255,DredgenYor,2,True,[BOOP],
256,PejSaint,2,True,[BOOP],
257,JanGo,5,True,[BOOP],[BOOP]🍉JanGo
258,FwiedWice,2,True,[BOOP],[BOOP] FwiedWice#11221
259,EvilChez,2,True,[BOOP],[BOOP] EvilChez#1515
260,CDollaSign,2,True,[BOOP],
261,Minus50,2,True,[BOOP],[BOOP] Minus50#1280
262,Pinkbear,2,True,[BOOP],[BOOP] pinkbear
263,VinnyPutty,3,True,[BOOP],[BOOP] vinnyputty
264,GrowingOwl,2,True,[BOOP],[BOOP] GrowingOwl#1790
265,Naught,2,True,[BOOP],
266,Premiium,2,True,[BOOP],[BOOP] Premiium#1412
267,blazeowlglad,2,True,[BOOP],[BOOP] blazeowlglade
268,elksman127,2,True,[BOOP],[BOOP] elksman127#1950
269,TheParabola,2,True,[BOOP],[BOOP] TheParabola
270,MrSardine,2,True,[BOOP],
271,EddyCalavera,2,True,[BOOP],
272,Uber,2,True,[BOOP],DasUberMedic
273,Lxter,2,True,[BOOP],[BOOP] Lxter#1484
274,legandary237,2,True,[BOOP],[BOOP] legandary237#1939
275,GodsDice,2,True,[BOOP],[BOOP] GodsDice#11415
276,JugodeMajone,2,True,[BOOP],[BOOP] JugodeMajone#1475
277,ICON,2,True,[BOOP],
278,Chuuuf,2,True,[BOOP],[BOOP] Chuuuf
279,Light,2,False,[BOOP],
280,Csma,2,True,[BOOP],
281,Poobah,2,True,[BOOP],[BOOP] Poobah#1392
282,michellanger,2,False,[BOOP],[BOOP] michellanger
283,axia1026,2,True,[BOOP],[BOOP] axia1026#1607
284,Lindranth,2,True,[BOOP],[BOOP] Lindranth
285,Voidwalker,2,True,[REAP],[REAP] Voidwalker #12162
286,DixieWrecked,2,True,[REAP],
287,HuntXGun,2,True,[REAP],
288,MystaNinja,2,True,[REAP],[REAP] MystaNinja#1519
289,Squiddy,2,True,[REAP],[REAP] Squiddy#11476
290,tyte,2,True,[REAP],[REAP] tyte
291,Adias,2,True,[REAP],
292,TechnoBilly,2,True,[REAP],[REAP] TechnoBilly#1599
293,Artiic,2,True,[REAP],[REAP] Artiic
294,Lonk,2,True,[REAP],[REAP] Lonk#11703
295,BasiliskGold,2,True,[REAP],[REAP] BasiliskGold#1135
296,Nero,2,True,[REAP],[REAP] Nero
297,Phoenixx1,2,True,[REAP],[REAP] Phoenixx1
298,Renovak,2,True,[REAP],
299,Stringer,2,True,[REAP],[REAP] Stringer
300,Arctic,2,True,[REAP],[REAP] Arctic
301,BigChungus,2,True,[REAP],[REAP] BigChungus#1990
302,iCY,2,True,[REAP],[REAP] iCY#1158
303,BananaSpoon,2,True,[REAP],[REAP] BananaSpoon
304,Pancakes,2,True,[REAP],[REAP] Pancakes#11823
305,FrostbyteEXE,2,True,[REAP],[REAP] FrostbyteEXE
306,ArchAngel,2,True,[REAP],[REAP] ArchAngel
307,JadeTalon,2,True,[REAP],
308,CLOVERRHILLS,2,True,[REAP],[REAP] CLOVERRHILLS#1300
309,eiminator,2,True,[REAP],[REAP] eiminator#1501
310,Foehammer,2,True,[REAP],[REAP] Foehammer#11321
311,FallenRed,2,True,[REAP],[REAP] FallenRed#1956
312,Oliver,2,True,[REAP],[REAP] Oliver
313,Upcore,2,True,[REAP],[REAP] Upcore
314,Ace,2,True,[REAP],[REAP] Ace#16366
315,Stems,2,True,[REAP],[REAP] Stems#1683
316,Shannon,2,True,[REAP],[REAP] Shannon#11124
317,docjay87,2,True,[REAP],[REAP] docjay87#1726
318,GunBunny,2,True,[REAP],[REAP] GunBunny#11247
319,Doc,2,True,[REAP],[REAP] docjay87#1726
320,Hizzow,3,True,[REAP],[REAP] Hizzow
321,Trengriffey,2,True,[REAP],[REAP] Trengriffey#1605
322,SavagePlayz,2,True,[REAP],[REAP] SavagePlayz#11657
323,Okami,2,True,[REAP],[REAP] RaphaelOkami
324,Epileptic,2,True,[REAP],[REAP] Epileptic#11968
325,DarwinsFinch,2,True,[REAP],[REAP] DarwinsFinch#11371
326,lazuris,2,True,[REAP],[REAP] Lazuris#1153
327,openthtchest,2,True,[REAP],[REAP] openthtchest#1944
328,Broadside,2,True,[REAP],[REAP] Broadside
329,Church,2,True,[REAP],[REAP] Church#12556
330,WingedGuide,2,True,[REAP],[REAP] wingedguide
331,Flintlock,2,True,[REAP],[REAP] FlintLock
332,Reis,2,True,[REAP],[REAP] Reis#1329
333,Snafu,2,False,[REAP],
334,SilkenAura,2,True,[REAP],[REAP] SilkenAura
335,COOTR,2,True,[REAP],
336,Dub,2,True,[REAP],[REAP] Dub#1532
337,Shade,2,True,[REAP],[REAP] Darkshade#1685
338,LuckyTiger,2,True,[REAP],
339,JuzVolt,2,True,[REAP],[REAP] Juzvolt#1641
340,MOESHEN,2,True,[REAP],[REAP] MOESHEN
341,cyantaco,2,True,[REAP],[REAP] Cyantaco
342,xKameo,2,True,[REAP],[REAP] xKameo#1282
343,darkshade,2,True,[REAP],[REAP] Darkshade#1685
344,MrDarkSides,2,True,[REAP],[REAP] MrDarkSides#1244
345,redmanchris,2,True,[REAP],[REAP] redmanchris
346,NODENS,2,True,[REAP],[REAP] Nodens
347,shabba49,2,True,[REAP],[REAP] shabba49#11429
348,Paulipher,2,True,[REAP],[REAP] Paulipher#1464
349,darkfire,2,True,[REAP],[REAP] Darkfire
350,Royalty,2,True,[REAP],
351,Filthee,2,True,[REAP],[REAP] Filthee
352,Toeknee1993,2,True,[REAP],
353,squirrelgrip,2,True,[REAP],[REAP] Squirrelgrip
354,Quinn239,2,True,[REAP],[REAP] Quinn239#1583
355,TheMisfit19,2,True,[REAP],[REAP] TheMisfit19
356,RedHood525,2,True,[REAP],[REAP] RedHood525#1790
357,NinjaiX,2,True,[REAP],[REAP] NinjaiX
358,Natetorious,2,True,[REAP],[REAP] Natetorious#1176
359,NuggBone,2,True,[REAP],[REAP] NuggBone
360,Jammerguy99,2,True,[REAP],[REAP] Jammerguy99
361,Blitzer700,2,True,[REAP],
362,ImNihiliste,2,True,[REAP],[REAP] Imnihiliste#1479
363,QuantumSIN,2,True,[REAP],[REAP] QuantumSIN
364,ToastyJay,2,True,[REAP],[REAP] ToastyJay
365,TechY00N,2,True,[REAP],
366,IronPhantom,2,True,[REAP],[REAP] IronPhantom#11948
367,ShroudAdmin,5,False,[REAP],
368,TheBossk73,2,True,[REAP],[REAP] TheBossk73
369,OxDrPopperxO,2,True,[REAP],[REAP] OoxDrPopperxoO
370,CocoPoopa,2,True,[REAP],[REAP] CocoPoopa
371,SkIt3l,2,True,[REAP],
372,NightWish,2,True,[REAP],[REAP] Nightwish
373,THICCSenpai,2,True,[REAP],[REAP] THICCSenpai#1872
374,DTMF,3,True,[REAP],[REAP] DTMF
375,Dron,2,True,[REAP],[REAP] Dron
376,BKNugs,2,True,[REAP],[REAP] BKNugs
377,Nightmare,2,True,[REAP],[REAP] Nightmare
378,Nyarlothotep,2,True,[REAP],
379,LazyTurtle,2,False,[SHMT],
380,deadninja,2,True,[SHMT],[SHMT] DeadNinja
381,Crowbar99,2,True,[SHMT],[SHMT] Crowbar99
382,Tempus,2,True,[SHMT],[SHMT] Tempus
383,InVis,2,True,[SHMT],[SHMT] InVis#11809
384,Hegna,2,True,[SHMT],[SHMT] Hegna
385,knuckles,2,True,[SHMT],[SHMT] knuckles
386,Sykey,2,True,[SHMT],[SHMT] Sykey
387,xCore,2,True,[SHMT],[SHMT] xcore
388,MorninCoffee,2,True,[SHMT],
389,SendIT,2,True,[SHMT],
390,EzYe,2,True,[SHMT],[SHMT] ezye
391,KrissCo,2,True,[SHMT],[SHMT] KrissCo
392,Toshikid,2,True,[SHMT],[SHMT] Toshikid
393,huntt3r,2,True,[SHMT],
394,PirateJones,2,True,[SHMT],[SHMT] PirateJones#1152
395,AGCBeast726,2,True,[SHMT],
396,JayChampa,2,True,[SHMT],
397,Trevor,2,False,[SHMT],[SHMT] Trevor#12695
398,Ace,2,False,[SHMT],
399,TwoDAnk4u,2,True,[SHMT],
400,TheDogIsOk,2,True,[SHMT],[SHMT] TheDogIsOk
401,ZeroG,2,True,[SHMT],
402,Jib,2,True,[SHMT],[SHMT] Jib#11486
403,ROADKILL123,2,False,[SHMT],
404,SeaBear,2,True,[SHMT],
405,Reyob,2,True,[SHMT],
406,Proximity,2,False,[SHMT],[SHMT] Proximity
407,Doggo,2,False,[SHMT],
408,HateBiscuit,2,True,[SHMT],[SHMT] HateBiscuit
409,Kilroth,2,True,[SHMT],[SHMT] Kilroth
410,UncleBungus,2,True,[SHMT],[SHMT] UncleBungus
411,Snarfinlogs,2,True,[SHMT],
412,ERMET,2,True,[SHMT],[SHMT] Ermet
413,Badsniper,2,True,[SHMT],[SHMT] BadSniper
414,Vilem,2,True,[SHMT],
415,MoriKings,2,True,[SHMT],[SHMT] MoriKings
416,JibbaJabba,2,True,[SHMT],[SHMT] Jibbajabba
417,LividCreatuR,2,True,[SHMT],[SHMT] LividCreatuR#1391
418,SushiSniper,2,True,[SHMT],[SHMT] SushiSniper
419,BladeZ,2,True,[SHMT],[SHMT] BladeZ#1912
420,trollswell,2,True,[SHMT],[SHMT] trollswell
421,Vett135,2,True,[SHMT],
422,AcidicFlame,2,True,[SHMT],
423,Zero,2,True,[SHMT],[SHMT] ZeroChill
424,Axl,2,True,[SHMT],
425,Justice,2,True,[SHMT],
426,masondamasta,2,False,[SHMT],[SHMT] MasonDaMasta
427,AGreeNer2,5,False,[SHMT],
428,rickyfitz42,2,True,[SHMT],
429,Jolix,2,True,[SHMT],[SHMT] Jolix#1599
430,Beckka,2,True,[SHMT],[SHMT] beckka
431,Joesterton,2,False,[SHMT],[SHMT] Joesterton
432,Pingu,2,True,[SHMT],[SHMT] Pingu
433,RogueDelta,2,True,[SHMT],[SHMT] RogueDelta
434,Doggo,2,True,[SHMT],
435,Cluelestitan,2,True,[SHMT],
436,IchabodCrane,2,False,[SHMT],[SHMT] Mike (IchabodCrane)
437,Solbiato,2,True,[SHMT],[SHMT] Solbiato
438,Arkham,2,True,[SHMT],
439,Doge,3,True,[SHMT],[SHMT] Doge#12165
440,miggyboy,2,True,[SHMT],
441,Walker91,2,True,[SHMT],[SHMT] Walker91#1521
442,IceCreamCone,2,True,[SHMT],[SHMT] IceCreamCone#11980
443,ChiefJawa,2,True,[SHMT],[SHMT] ChiefJawa
444,Schram,2,True,[SHMT],[SHMT] Schram#11124
445,Wifu,2,False,[SHMT],
446,CheezyFingaz,2,True,[SHMT],[SHMT]CheezyFingaz
447,Deadone,2,True,[SHMT],
448,JuBu23,2,True,[SHMT],[SHMT] JuBu23#1302
449,C1Fusion85,2,True,[SHMT],[SHMT] C1Fusion85
450,Blayderunner,2,True,[SHMT],
451,iBlackNinja,2,False,[SHMT],[SHMT] iBlackninja
452,Sirhc,2,True,[SHMT],[SHMT] Sirhc
453,Russianninja,2,True,[SHMT],RussianNinja
454,Dobbs,2,True,[SHMT],[SHMT] Dobbs#11174
455,MightyBeast,2,True,[SHMT],
456,Depression,2,True,[SHMT],
457,ForsakenOne,2,True,[SHMT],[SHMT] ForsakenOne
458,VBelt,2,True,[SHMT],
459,PopeHate,2,False,[SHMT],
460,Ursus,2,True,[SHMT],
461,VanHammer,3,True,[SHMT],
462,kiingsyz,2,True,[SHMT],[SHMT] kiingsyz
463,Warhead,2,True,[SHMT],
464,ZeroChill,2,True,[SHMT],[SHMT] ZeroChill
465,Saber,2,True,[SHMT],[SHMT] Saber
466,OrangeTM,2,False,[SHMT],
467,Jay,2,True,[SHMT],[SHMT] Jay
468,Killercowie,2,True,[SHMT],[SHMT] Killercowie
469,DaitchiII,2,True,[SHMT],
470,OnyxSpectre,2,True,[SHMT],
471,SlugKami,2,True,[SHMT],[SHMT] SlugKami
472,PursuasiveDk,2,True,[SPCY],[SPCY] PursuasiveDK
473,Susano,2,True,[SPCY],[SPCY] Susano#11750
474,Arken,2,True,[SPCY],[SPCY] Arken
475,WaxedYETI,2,False,[SPCY],[SPCY] WaxedYETI
476,Italians,2,True,[SPCY],[SPCY] Italians
477,LazyTurtle,2,True,[SPCY],[SPCY] LazyTurtle
478,Existawk,2,True,[SPCY],[SPCY] Existawk
479,DeviousAGreener,3,False,[SPCY],
480,Reative024,2,True,[SPCY],
481,Vex,2,True,[SPCY],[SPCY] Vex
482,Alistair,5,True,[SPCY],[SPCY] Alistair#11518
483,Huzzler,2,True,[SPCY],
484,stinkfinger,2,True,[SPCY],[SPCY] Stinkfinger
485,TenZepplins,2,True,[SPCY],[SPCY] TenZepplins
486,GallantJoker,2,True,[SPCY],
487,WaterCrown,2,True,[SPCY],[SPCY] WaterCrown#1437
488,Unsainted,2,True,[SPCY],
